Episode,Time steps,Episode Rewards,Average Rewards,Epsilon,Elapsed,Total Elapsed
66,13,7.444444444444442,0.5726495726495725,0.0,2.943037271499634,670.9206142425537
67,11,6.2222222222222205,0.5656565656565655,0.0,2.724032163619995,673.6446464061737
68,13,7.444444444444442,0.5726495726495725,0.0,3.952364206314087,677.5970106124878
69,14,8.055555555555554,0.5753968253968252,0.0,4.093050003051758,681.691061258316
70,10,5.967671638223565,0.5967671638223565,0.0,3.421041965484619,685.1121032238007
71,29,17.93559003207453,0.6184686217956734,0.0,7.62458872795105,692.7366919517517
72,11,6.58812757540783,0.5989206886734391,0.0,2.673032760620117,695.4107253551483
73,9,5.67187215874673,0.6302080176385255,0.0,2.1880271434783936,697.5987524986267
74,59,38.586081302300386,0.6540013780050913,0.0,13.940021753311157,711.5387742519379
75,85,52.98556689952323,0.6233596105826262,0.0,22.559467315673828,734.0992419719696
76,9,5.388206616951306,0.5986896241057007,0.0,2.938035249710083,737.0382778644562
77,56,36.893653283375656,0.6588152372031367,0.0,13.960171222686768,750.9994504451752
78,99,60.41666666666679,0.6102693602693615,0.0,24.94230604171753,775.9417564868927
79,99,61.58406490721059,0.6220612616889959,0.0,23.136474132537842,799.0792307853699
80,15,8.666666666666664,0.5777777777777776,0.0,3.1210391521453857,802.2012708187103
81,99,62.6670894729401,0.6330009037670717,0.0,22.625285625457764,824.8265564441681
82,43,26.403628695709134,0.6140378766443985,0.0,10.299126863479614,835.1266841888428
83,5,3.2569730919242064,0.6513946183848413,0.0,0.9150087833404541,836.0426933765411
84,43,28.314729197815108,0.6584820743677932,0.0,12.755378484725952,848.7980718612671
85,19,13.037264815550481,0.6861718323973938,0.0,4.08647346496582,852.8845453262329
86,33,20.02777777777777,0.6069023569023567,0.0,7.7902445793151855,860.6747899055481
87,9,4.999999999999999,0.5555555555555555,0.0,2.014023780822754,862.689816236496
88,13,8.473550261840941,0.6518115586031493,0.0,2.8060336112976074,865.4968490600586
89,13,8.098261336220478,0.6229431797092675,0.0,3.1171228885650635,868.6149725914001
90,44,29.030079963716503,0.6597745446299205,0.0,11.081136465072632,879.6971094608307
91,11,6.592028857551869,0.5992753506865335,0.0,2.21502947807312,881.9121389389038
92,13,7.444444444444442,0.5726495726495725,0.0,3.917045831680298,885.8291847705841
93,99,61.4804825375478,0.6210149751267454,0.0,25.455965042114258,911.2851498126984
94,15,8.666666666666664,0.5777777777777776,0.0,4.1360533237457275,915.4222030639648
95,12,6.833333333333331,0.5694444444444443,0.0,2.5050277709960938,917.9282314777374
96,9,4.999999999999999,0.5555555555555555,0.0,2.089024543762207,920.0182569026947
97,99,61.75048445395319,0.6237422672116484,0.0,24.251954078674316,944.270210981369
98,39,23.693932006845365,0.6075367181242401,0.0,9.267108917236328,953.5383207798004
99,17,9.83333333333333,0.5784313725490194,0.0,3.677046537399292,957.2163655757904
100,57,34.61193834084581,0.6072269884358914,0.0,14.882221460342407,972.0995829105377
101,11,6.2222222222222205,0.5656565656565655,0.0,2.4480278491973877,974.5486116409302
102,99,62.99411004192962,0.6363041418376729,0.0,25.07745599746704,999.627069234848
103,32,19.41011576833383,0.6065661177604322,0.0,8.35664677619934,1007.9837160110474
104,46,29.539135573471047,0.642155121162414,0.0,10.662120819091797,1018.6458368301392
105,14,8.055555555555554,0.5753968253968252,0.0,3.3741559982299805,1022.0199928283691
106,9,4.999999999999999,0.5555555555555555,0.0,1.795017957687378,1023.8160126209259
107,95,58.66076753314937,0.6174817635068355,0.0,24.16571617126465,1047.98273062706
108,9,4.999999999999999,0.5555555555555555,0.0,2.845032215118408,1050.8287620544434
109,8,4.388888888888888,0.548611111111111,0.0,2.0840227603912354,1052.9137864112854
110,38,23.713142322505174,0.6240300611185572,0.0,9.494419813156128,1062.4092073440552
111,97,60.662780018378456,0.6253894847255511,0.0,24.931684732437134,1087.3408920764923
112,8,4.388888888888888,0.548611111111111,0.0,1.9180223941802979,1089.2589144706726
113,12,6.833333333333331,0.5694444444444443,0.0,2.601029634475708,1091.8599441051483
114,74,44.66666666666672,0.6036036036036043,0.0,16.817219257354736,1108.6781640052795
115,11,7.963348393596762,0.7239407630542511,0.0,3.3870391845703125,1112.0652031898499
116,72,44.127968526340936,0.6128884517547353,0.0,17.9409658908844,1130.0071687698364
117,99,63.08690517099859,0.6372414663737231,0.0,24.185690879821777,1154.1938614845276
118,99,60.44444444444457,0.6105499438832785,0.0,24.206282377243042,1178.4001438617706
119,6,4.209581568115317,0.7015969280192195,0.0,1.6240177154541016,1180.0241615772247
120,9,4.999999999999999,0.5555555555555555,0.0,2.905144453048706,1182.9303073883057
121,21,13.78053002249946,0.6562157153571172,0.0,5.702067136764526,1188.6333754062653
122,57,36.6221047806142,0.6424930663265649,0.0,15.61833143234253,1204.2527077198029
123,9,4.999999999999999,0.5555555555555555,0.0,2.456026792526245,1206.70973610878
124,14,8.055555555555554,0.5753968253968252,0.0,4.59175705909729,1211.3024940490723
125,71,44.035162553957676,0.6202135570979954,0.0,16.792195796966553,1228.0956900119781
126,99,60.47222222222235,0.6108305274971955,0.0,26.214665412902832,1254.3113548755646
127,99,64.78897320628725,0.6544340727907804,0.0,24.287306547164917,1278.5996615886688
128,45,28.12485623005079,0.6249968051122398,0.0,11.677125692367554,1290.2777862548828
129,48,30.483637867112037,0.6350757888981674,0.0,10.429276704788208,1300.707062959671
130,63,39.576430471851296,0.6281973090770047,0.0,15.420755386352539,1316.1288189888
131,10,5.61111111111111,0.561111111111111,0.0,2.905796766281128,1319.0356137752533
132,99,62.23424791012271,0.6286287667689163,0.0,22.752882719039917,1341.7884964942932
133,46,28.287932858072324,0.614955062132007,0.0,12.494021654129028,1354.283519268036
134,14,8.384747869309622,0.5989105620935444,0.0,3.2810356616973877,1357.5645549297333
135,10,5.61111111111111,0.561111111111111,0.0,2.3010265827178955,1359.8665821552277
136,24,15.564598788728725,0.6485249495303635,0.0,6.640072345733643,1366.5066545009613
137,9,4.999999999999999,0.5555555555555555,0.0,2.7540276050567627,1369.261682510376
138,56,34.383003981835095,0.613982213961341,0.0,13.948153495788574,1383.2108376026154
139,99,60.855853636208266,0.6147055922849319,0.0,25.410332679748535,1408.6221697330475
140,13,7.807300353818732,0.600561565678364,0.0,3.012032985687256,1411.635202884674
141,27,18.270628883355084,0.6766899586427809,0.0,6.562542200088501,1418.198745727539
142,91,57.38576838575503,0.6306128394039014,0.0,22.95211911201477,1441.151865720749
143,17,10.876304232954329,0.6397826019384899,0.0,3.7510392665863037,1444.9039058685303
144,99,61.085904094213966,0.6170293342849895,0.0,24.43663215637207,1469.3405380249023
145,99,61.43377803349166,0.6205432124595117,0.0,25.190396308898926,1494.531935453415
146,66,42.764190554308875,0.647942281125892,0.0,18.06219983100891,1512.5941352844238
147,9,4.999999999999999,0.5555555555555555,0.0,2.105023145675659,1514.7001566886902
148,9,6.076498395660204,0.6751664884066894,0.0,1.8680179119110107,1516.5691757202148
149,44,27.092989860960373,0.6157497695672812,0.0,10.497329950332642,1527.0675075054169
150,99,61.609955187714526,0.622322779673884,0.0,24.677229404449463,1551.7447369098663
151,8,4.768232491658571,0.5960290614573214,0.0,2.080019474029541,1553.8257584571838
152,34,21.739424706846997,0.6393948443190293,0.0,7.777346611022949,1561.604104757309
153,99,62.48867034228015,0.6311986903260621,0.0,25.120657205581665,1586.7247619628906
154,76,48.30012491421506,0.6355279593975666,0.0,19.31662654876709,1606.042388677597
155,60,38.43911999261752,0.6406519998769586,0.0,13.741145133972168,1619.7835338115692
156,24,14.49215993066106,0.6038399971108775,0.0,6.0070600509643555,1625.79159283638
157,18,10.82703930187799,0.6015021834376661,0.0,4.01703953742981,1629.8096339702606
158,15,8.666666666666664,0.5777777777777776,0.0,3.2930338382720947,1633.1026678085327
159,7,3.7777777777777777,0.5396825396825397,0.0,2.0490217208862305,1635.151689529419
160,96,59.30887115879,0.6178007412373958,0.0,24.51652765274048,1659.6682171821594
161,12,6.833333333333331,0.5694444444444443,0.0,2.9770309925079346,1662.6462454795837
162,9,5.382309646549083,0.5980344051721204,0.0,1.992020845413208,1664.6392674446106
163,48,29.52222350342235,0.6150463229879656,0.0,10.574603080749512,1675.21387052536
164,99,60.50000000000013,0.6111111111111124,0.0,26.407970905303955,1701.621841430664
165,12,7.192608526857999,0.5993840439048332,0.0,2.786541223526001,1704.4093832969666
166,46,29.070040750308497,0.6319574076154021,0.0,11.897167205810547,1716.306550502777
167,67,40.76668594452978,0.6084579991720863,0.0,17.1102352142334,1733.4167857170105
168,99,61.560171184471685,0.6218199109542595,0.0,23.695719480514526,1757.1135039329529
169,99,61.8729344095831,0.6249791354503343,0.0,23.822245597839355,1780.9367496967316
170,7,4.166181191467653,0.5951687416382362,0.0,2.1390223503112793,1783.0767722129822
171,63,38.307890077621416,0.608061747263832,0.0,14.6791512966156,1797.7569227218628
172,99,61.8745166144115,0.6249951173172879,0.0,23.55955958366394,1821.317483663559
173,10,5.990356346304026,0.5990356346304025,0.0,2.3261513710021973,1823.644635438919
174,99,64.30973306420124,0.64959326327476,0.0,24.047444343566895,1847.692079782486
175,13,8.15848503319586,0.6275757717842969,0.0,3.261030673980713,1850.9531104564667
176,27,17.817520637753624,0.6599081717686528,0.0,6.96806788444519,1857.9211783409119
177,7,4.43919892703515,0.6341712752907357,0.0,2.29760479927063,1860.2187831401825
178,74,46.931277012723314,0.6342064461178826,0.0,18.125174045562744,1878.3439571857452
179,57,35.906224952542686,0.6299337710972401,0.0,15.421160221099854,1893.7661173343658
180,69,43.58890175638589,0.631723213860665,0.0,17.499346494674683,1911.2654638290405
181,67,41.074168589467625,0.6130472923801138,0.0,16.311157941818237,1927.577621459961
182,14,8.055555555555554,0.5753968253968252,0.0,3.494009494781494,1931.0716309547424
183,56,35.1662827666953,0.627969335119559,0.0,15.320150136947632,1946.39178109169
184,23,13.875106631766316,0.6032655057289703,0.0,5.097048759460449,1951.489828824997
185,54,34.279082171884724,0.6347978179978653,0.0,12.945916652679443,1964.4367473125458
186,9,4.999999999999999,0.5555555555555555,0.0,1.9890191555023193,1966.4267661571503
187,12,8.766679959958399,0.7305566633298666,0.0,3.0932633876800537,1969.5210301876068
188,40,25.867131806258797,0.6466782951564699,0.0,9.672659873962402,1979.1946892738342
189,99,61.05072642055758,0.6166740042480564,0.0,22.645345211029053,2001.8410334587097
190,98,60.53264779852695,0.6176800795768056,0.0,22.31601619720459,2024.1580529212952
191,99,60.784235445032856,0.6139821762124531,0.0,23.163867950439453,2047.3229224681854
192,14,8.439419726837247,0.6028156947740891,0.0,4.270359992980957,2051.5942821502686
193,9,4.999999999999999,0.5555555555555555,0.0,1.806015968322754,2053.4002981185913
194,99,60.50000000000013,0.6111111111111124,0.0,24.97949457168579,2078.3807950019836
195,99,60.78023075411644,0.613941724789055,0.0,24.495355129241943,2102.8771512508392
196,99,60.50000000000013,0.6111111111111124,0.0,24.622056007385254,2127.4992072582245
197,99,60.44444444444457,0.6105499438832785,0.0,25.32257103919983,2152.8227825164795
198,9,4.999999999999999,0.5555555555555555,0.0,1.8970158100128174,2154.7207996845245
199,46,28.79026616859911,0.625875351491285,0.0,10.4730966091156,2165.19389629364
200,99,60.47222222222235,0.6108305274971955,0.0,24.093717336654663,2189.287613630295
201,99,61.227684916588444,0.6184614638039236,0.0,26.70998525619507,2215.99759888649
202,99,61.92757512533087,0.625531061872029,0.0,24.829310417175293,2240.8279089927673
203,27,17.546847790454585,0.6498832514983179,0.0,6.312057733535767,2247.139966726303
204,9,4.999999999999999,0.5555555555555555,0.0,2.5740232467651367,2249.7149901390076
205,99,61.907678019877345,0.6253300810088621,0.0,22.488357067108154,2272.204347848892
206,14,8.055555555555554,0.5753968253968252,0.0,3.554030179977417,2275.7593805789948
207,15,9.04916760874093,0.6032778405827287,0.0,3.072028398513794,2278.8314089775085
208,99,60.88091978104826,0.6149587856671541,0.0,26.503389835357666,2305.3358001708984
209,99,60.88371394868243,0.6149870095826507,0.0,24.093820095062256,2329.4296202659607
210,99,62.5055752293637,0.6313694467612495,0.0,25.209906101226807,2354.6405284404755
211,80,48.616107337809446,0.607701341722618,0.0,19.17587661743164,2373.816405057907
212,99,61.96362879223653,0.6258952403256215,0.0,25.619213342666626,2399.4356184005737
213,28,17.609144184461112,0.6288980065878969,0.0,5.504049301147461,2404.9406673908234
214,28,16.611111111111104,0.593253968253968,0.0,6.282058477401733,2411.222725868225
215,14,8.055555555555554,0.5753968253968252,0.0,3.3130297660827637,2414.535755634308
216,99,60.44444444444457,0.6105499438832785,0.0,23.573212146759033,2438.1099689006805
217,99,60.861005157209824,0.6147576278506043,0.0,27.0477352142334,2465.157704114914
218,99,60.86243185863687,0.61477203897613,0.0,23.71253275871277,2488.8702368736267
219,99,60.81255579221651,0.6142682403254193,0.0,25.795405626296997,2514.6656424999237
220,99,60.50000000000013,0.6111111111111124,0.0,25.04237985610962,2539.7080223560333
221,99,61.14123674988004,0.6175882499987884,0.0,23.634721517562866,2563.342743873596
222,9,4.999999999999999,0.5555555555555555,0.0,2.3510189056396484,2565.6947638988495
223,34,20.626178489561532,0.6066523085165156,0.0,8.618075132369995,2574.3128390312195
224,13,7.444444444444442,0.5726495726495725,0.0,3.01202654838562,2577.324865579605
225,80,52.02670947438865,0.6503338684298582,0.0,19.41716742515564,2596.7430341243744
226,52,33.10388774794053,0.6366132259219334,0.0,12.582785844802856,2609.326819896698
227,14,8.055555555555554,0.5753968253968252,0.0,3.3140270709991455,2612.6418459415436
228,99,60.82635460699591,0.614407622292888,0.0,24.940500736236572,2637.5833480358124
229,24,14.547240200363209,0.606135008348467,0.0,5.698048830032349,2643.2823951244354
230,9,4.999999999999999,0.5555555555555555,0.0,2.898456335067749,2646.180851459503
231,99,60.88765728205437,0.6150268412328724,0.0,24.307880640029907,2670.489732027054
232,64,38.61111111111113,0.6032986111111114,0.0,16.683574199676514,2687.1743071079254
233,9,4.999999999999999,0.5555555555555555,0.0,2.5500540733337402,2689.7253634929657
234,99,61.56419384214486,0.6218605438600491,0.0,24.842185258865356,2714.5685498714447
235,9,5.76074038650056,0.6400822651667288,0.0,2.017017364501953,2716.5855672359467
236,98,60.47880621662213,0.6171306756798177,0.0,25.385792016983032,2741.9723584651947
237,10,5.61111111111111,0.561111111111111,0.0,2.1050174236297607,2744.0783762931824
238,99,61.1788284486209,0.6179679641274838,0.0,23.121304273605347,2767.2006816864014
239,10,5.61111111111111,0.561111111111111,0.0,2.3660194873809814,2769.5667011737823
240,99,61.25408768517995,0.618728158436161,0.0,24.16119933128357,2793.728899717331
241,18,11.690107312341492,0.649450406241194,0.0,5.483043909072876,2799.211943626404
242,11,7.3143647689867874,0.6649422517260716,0.0,3.010023832321167,2802.2229685783386
243,10,5.61111111111111,0.561111111111111,0.0,2.8321564197540283,2805.0561249256134
244,15,8.666666666666664,0.5777777777777776,0.0,4.255755186080933,2809.312882900238
245,81,50.54060251708526,0.6239580557664847,0.0,19.145156145095825,2828.458039045334
246,14,8.055555555555554,0.5753968253968252,0.0,2.8350229263305664,2831.2930619716644
247,47,28.88653403490283,0.6146071071255921,0.0,12.887410879135132,2844.1804728507996
248,13,8.156991231080456,0.6274608639292658,0.0,3.4100277423858643,2847.5905005931854
249,12,6.833333333333331,0.5694444444444443,0.0,3.1540262699127197,2850.744526863098
250,5,2.9209710270701286,0.5841942054140257,0.0,1.7410144805908203,2852.4865415096283
251,99,60.50000000000013,0.6111111111111124,0.0,25.821760177612305,2878.3083016872406
252,99,62.95752602384739,0.6359346063014888,0.0,24.100061655044556,2902.589366197586
253,44,26.775849324721126,0.6085420301072983,0.0,10.22479772567749,2912.8141639232635
254,8,4.388888888888888,0.548611111111111,0.0,1.7490136623382568,2914.563177585602
255,99,61.22687179642128,0.6184532504689018,0.0,24.019088983535767,2938.5822665691376
256,44,26.77240591371518,0.608463770766254,0.0,12.176096677780151,2950.7593653202057
257,31,18.773458888218542,0.6055954480070498,0.0,6.8841047286987305,2957.6444783210754
258,53,32.21769045983012,0.6078809520722664,0.0,13.537331104278564,2971.1828079223633
259,99,60.88568549977964,0.6150069242401984,0.0,25.47168779373169,2996.6554968357086
260,29,19.088878172358257,0.6582371783571813,0.0,6.8930559158325195,3003.548552751541
261,73,45.28855968227358,0.6203912285242956,0.0,16.643137454986572,3020.1916902065277
262,8,4.388888888888888,0.548611111111111,0.0,1.836014747619629,3022.0277049541473
263,99,62.23068128776024,0.6285927402804065,0.0,24.248754262924194,3046.277460336685
264,13,7.444444444444442,0.5726495726495725,0.0,2.9908862113952637,3049.2683465480804
265,15,8.666666666666664,0.5777777777777776,0.0,1.0750079154968262,3050.344354867935
266,99,61.577262139775414,0.6219925468664184,0.0,12.992103815078735,3063.336458683014
267,7,4.153842009242043,0.5934060013202919,0.0,0.543004035949707,3063.880462169647
268,74,46.265713236026976,0.6252123410273915,0.0,5.192038297653198,3069.073501110077
269,83,51.36774369212888,0.6188884782184203,0.0,8.99006986618042,3078.0635709762573
270,99,61.22410431947714,0.6184252961563348,0.0,26.57956624031067,3104.643137216568
271,99,60.44444444444457,0.6105499438832785,0.0,25.39704155921936,3130.0411789417267
272,99,60.80469081576329,0.614188796118821,0.0,24.721222162246704,3154.7634015083313
273,99,61.23025899816855,0.6184874646279651,0.0,25.940502166748047,3180.70490694046
274,58,36.14397951527069,0.6231720606081154,0.0,9.693242073059082,3190.39914894104
275,28,16.98780927550518,0.6067074741251851,0.0,3.720027208328247,3194.120176553726
276,78,47.98680603039701,0.6152154619281668,0.0,8.017061471939087,3202.1382386684418
277,99,60.44444444444457,0.6105499438832785,0.0,14.320109367370605,3216.459349632263
278,48,31.950550289805904,0.6656364643709564,0.0,3.1330230236053467,3219.5933740139008
279,99,61.90376293757202,0.6252905347229497,0.0,14.525996923446655,3234.1193709373474
280,99,60.7647961518868,0.6137858197160283,0.0,14.282244205474854,3248.4026148319244
281,13,7.444444444444442,0.5726495726495725,0.0,1.5000109672546387,3249.9036264419556
282,99,61.565390231154765,0.6218726285975229,0.0,6.2990498542785645,3256.2036759853363
283,99,61.643404369792556,0.6226606501999248,0.0,17.89913320541382,3274.10280919075
284,99,61.2094640750785,0.6182774148997828,0.0,7.9055681228637695,3282.009377717972
285,99,61.955899953191945,0.6258171712443631,0.0,13.703182458877563,3295.7135627269745
286,4,2.3259786374875415,0.5814946593718854,0.0,0.46300292015075684,3296.1765656471252
287,13,7.444444444444442,0.5726495726495725,0.0,1.9490149021148682,3298.12558054924
288,14,9.98632961171213,0.7133092579794378,0.0,2.0890164375305176,3300.2145969867706
289,70,42.980154695563755,0.614002209936625,0.0,15.318120241165161,3315.5337176322937
290,99,60.44444444444458,0.6105499438832785,0.0,6.354050159454346,3321.887767791748
291,99,60.50000000000013,0.6111111111111124,0.0,16.328670740127563,3338.217438220978
292,14,8.055555555555554,0.5753968253968252,0.0,1.327010154724121,3339.544448375702
293,99,60.50000000000013,0.6111111111111124,0.0,7.250054836273193,3346.79550242424
294,96,58.756541346210234,0.6120473056896899,0.0,14.626107931137085,3361.421610355377
295,97,59.47351935243384,0.6131290654890087,0.0,7.969059228897095,3369.3906695842743
296,48,30.76425800787349,0.6409220418306977,0.0,6.417045831680298,3375.808715581894
297,70,43.456471282592105,0.6208067326084586,0.0,9.504098176956177,3385.31281375885
298,99,60.50000000000013,0.6111111111111124,0.0,8.448609590530396,3393.7614233493805
299,99,60.50000000000013,0.6111111111111124,0.0,12.535598278045654,3406.297021627426
300,9,4.999999999999999,0.5555555555555555,0.0,3.0130221843719482,3409.310043811798
301,99,60.85947269562159,0.6147421484406221,0.0,24.438180685043335,3433.7492249011993
302,14,8.055555555555554,0.5753968253968252,0.0,4.841543197631836,3438.5917682647705
303,99,61.20612805035042,0.6182437176803073,0.0,26.224191904067993,3464.8169610500336
304,99,60.50000000000013,0.6111111111111124,0.0,26.714762449264526,3491.532723426819
305,99,60.472222222222356,0.6108305274971956,0.0,28.023737907409668,3519.557461500168
306,99,60.873222121340966,0.6148810315286967,0.0,14.114113807678223,3533.671575307846
307,14,8.43176909269107,0.602269220906505,0.0,2.6680212020874023,3536.3395965099335
308,99,61.18931825719263,0.6180739217898246,0.0,13.989612579345703,3550.3302087783813
309,99,60.88049102270755,0.6149544547748238,0.0,9.792071104049683,3560.122279882431
310,6,3.8987476897574167,0.6497912816262361,0.0,1.164010763168335,3561.2872908115387
311,45,27.380706575694745,0.6084601461265499,0.0,7.390055179595947,3568.6783452033997
312,63,38.82405888800232,0.6162549029841639,0.0,8.445577144622803,3577.1249237060547
313,9,4.999999999999999,0.5555555555555555,0.0,0.6400055885314941,3577.764929294586
314,99,61.26581297099879,0.6188465956666545,0.0,14.310609579086304,3592.0755388736725
315,99,60.800505475702224,0.6141465199565881,0.0,13.104097604751587,3605.179636478424
316,63,38.69884163646733,0.6142673275629734,0.0,8.596062660217285,3613.7767000198364
317,99,60.877417113869434,0.6149234051906003,0.0,14.421643495559692,3628.198343515396
318,99,61.10173257204958,0.6171892178994907,0.0,14.618187665939331,3642.8165311813354
319,46,28.306908349875947,0.6153675728233902,0.0,10.081071138381958,3652.898603916168
320,99,60.50000000000013,0.6111111111111124,0.0,11.03707766532898,3663.936681032181
321,99,60.44444444444457,0.6105499438832785,0.0,11.100080013275146,3675.0377604961395
322,12,7.212806633591898,0.6010672194659915,0.0,0.910006046295166,3675.948766231537
323,99,60.86074035870048,0.6147549531181867,0.0,15.766123533248901,3691.7148897647858
324,99,61.162723707064885,0.6178052899703523,0.0,6.850049257278442,3698.564939022064
325,16,9.277777777777775,0.5798611111111109,0.0,2.428016185760498,3700.9929552078247
326,99,60.801741156992016,0.614159001585778,0.0,10.156071424484253,3711.1500260829926
327,99,60.88418804268978,0.6149917984110078,0.0,7.083725929260254,3718.233752012253
328,9,4.999999999999999,0.5555555555555555,0.0,0.6560049057006836,3718.8897569179535
329,99,60.50000000000013,0.6111111111111124,0.0,6.747047662734985,3725.637804746628
330,99,61.545267456793525,0.6216693682504396,0.0,6.789047956466675,3732.427852869034
331,14,8.055555555555554,0.5753968253968252,0.0,1.006007432937622,3733.4338603019714
332,16,9.64620619748529,0.6028878873428306,0.0,1.1670091152191162,3734.6018698215485
333,14,8.055555555555554,0.5753968253968252,0.0,1.0490052700042725,3735.651875972748
334,10,5.61111111111111,0.561111111111111,0.0,0.6660044193267822,3736.318880558014
